2019-11-10 22:48:50 UTC,223,59.60,81.10
2019-11-10 22:49:16 UTC,224,60.40,83.30
2019-11-10 22:49:42 UTC,225,59.70,78.30
2019-11-10 22:50:08 UTC,226,59.30,75.80
2019-11-10 22:50:34 UTC,227,58.90,76.10
2019-11-10 22:51:00 UTC,228,59.40,78.00
2019-11-10 22:51:26 UTC,229,60.10,82.70
2019-11-10 22:51:55 UTC,230,60.60,78.40
2019-11-10 22:52:20 UTC,231,59.40,76.50
2019-11-10 22:52:46 UTC,232,58.30,73.80
2019-11-10 22:53:13 UTC,233,59.50,75.10
2019-11-10 22:53:40 UTC,234,60.10,78.00
2019-11-10 22:54:12 UTC,235,60.50,83.20
2019-11-10 22:54:38 UTC,236,58.60,83.70
2019-11-10 22:55:03 UTC,237,60.00,81.10
2019-11-10 22:55:28 UTC,238,59.60,79.80
2019-11-10 22:55:55 UTC,239,61.00,84.90
2019-11-10 22:56:20 UTC,240,61.60,87.40
2019-11-10 22:56:46 UTC,241,59.40,86.80
2019-11-10 22:57:16 UTC,242,59.80,84.50
2019-11-10 22:57:42 UTC,243,61.00,81.60
2019-11-10 22:58:07 UTC,244,60.90,85.40
2019-11-10 22:58:37 UTC,245,59.00,77.70
2019-11-10 22:59:03 UTC,246,60.10,78.10
2019-11-10 22:59:29 UTC,247,58.80,79.50
2019-11-10 22:59:59 UTC,248,58.80,82.70
2019-11-10 23:00:28 UTC,249,59.50,81.80
2019-11-10 23:01:05 UTC,250,60.30,89.20
2019-11-10 23:01:31 UTC,251,59.30,79.20
2019-11-10 23:01:56 UTC,252,58.30,84.90
2019-11-10 23:02:21 UTC,253,60.50,79.20
2019-11-10 23:02:46 UTC,254,61.20,80.70
2019-11-10 23:03:11 UTC,255,58.30,78.00
2019-11-10 23:03:35 UTC,256,59.50,81.60
2019-11-10 23:04:00 UTC,257,60.40,81.40
2019-11-10 23:04:24 UTC,258,60.00,84.30
2019-11-10 23:04:49 UTC,259,58.70,78.80
2019-11-10 23:05:14 UTC,260,59.10,77.90
2019-11-10 23:05:39 UTC,261,60.30,81.20
2019-11-10 23:06:05 UTC,262,59.60,79.90
2019-11-10 23:06:30 UTC,263,59.60,79.10
2019-11-10 23:06:55 UTC,264,57.70,78.50
2019-11-10 23:07:20 UTC,265,60.40,83.30
2019-11-10 23:07:45 UTC,266,60.90,76.90
2019-11-10 23:08:11 UTC,267,59.60,79.30
2019-11-10 23:08:36 UTC,268,58.70,79.80
2019-11-10 23:09:02 UTC,269,59.40,77.40
2019-11-10 23:09:28 UTC,270,59.40,80.20
2019-11-10 23:09:52 UTC,271,58.90,77.90
2019-11-10 23:10:17 UTC,272,60.60,79.50
2019-11-10 23:10:42 UTC,273,61.60,79.50
2019-11-10 23:11:07 UTC,274,60.20,80.70
2019-11-10 23:11:35 UTC,275,61.90,81.60
2019-11-10 23:12:00 UTC,276,59.60,75.50
2019-11-10 23:12:25 UTC,277,59.70,79.00
2019-11-10 23:12:50 UTC,278,59.20,75.90
2019-11-10 23:13:16 UTC,279,59.10,75.40
2019-11-10 23:13:40 UTC,280,60.60,78.90
2019-11-10 23:14:07 UTC,281,60.50,76.10
2019-11-10 23:14:33 UTC,282,59.20,77.60
2019-11-10 23:15:02 UTC,283,60.50,78.80
2019-11-10 23:15:28 UTC,284,59.10,74.60
2019-11-10 23:15:53 UTC,285,58.80,81.10
2019-11-10 23:16:18 UTC,286,58.50,78.30
2019-11-10 23:16:45 UTC,287,60.10,79.00
2019-11-10 23:17:10 UTC,288,58.50,76.50
2019-11-10 23:17:38 UTC,289,61.10,74.60
2019-11-10 23:18:10 UTC,290,58.60,77.20
2019-11-10 23:18:35 UTC,291,60.20,78.20
2019-11-10 23:19:01 UTC,292,58.70,79.60
2019-11-10 23:19:28 UTC,293,59.80,77.90
2019-11-10 23:19:54 UTC,294,60.50,82.10
2019-11-10 23:20:20 UTC,295,60.60,79.70
2019-11-10 23:20:50 UTC,296,59.80,80.10
2019-11-10 23:21:15 UTC,297,59.20,76.60
2019-11-10 23:21:40 UTC,298,59.40,80.30
2019-11-10 23:22:06 UTC,299,60.70,82.00
2019-11-10 23:22:31 UTC,300,58.00,73.60
2019-11-10 23:22:56 UTC,301,60.80,81.50
2019-11-10 23:23:21 UTC,302,59.80,82.80
2019-11-10 23:23:47 UTC,303,58.90,77.60
2019-11-10 23:24:11 UTC,304,58.80,76.70
2019-11-10 23:24:35 UTC,305,60.40,77.40
2019-11-10 23:25:00 UTC,306,59.80,82.40
2019-11-10 23:25:26 UTC,307,60.80,81.30
2019-11-10 23:25:57 UTC,308,60.50,80.30
2019-11-10 23:26:28 UTC,309,59.20,78.00
2019-11-10 23:26:53 UTC,310,59.60,82.00
2019-11-10 23:27:18 UTC,311,59.10,76.10
2019-11-10 23:27:48 UTC,312,59.20,77.00
2019-11-10 23:28:13 UTC,313,58.10,72.10
2019-11-10 23:28:39 UTC,314,59.20,75.50
2019-11-10 23:29:06 UTC,315,60.30,77.30
2019-11-10 23:29:31 UTC,316,60.30,79.00
2019-11-10 23:29:56 UTC,317,61.60,83.80
2019-11-10 23:30:25 UTC,318,60.00,78.30
2019-11-10 23:30:49 UTC,319,60.10,79.10
2019-11-10 23:31:16 UTC,320,59.50,72.70
2019-11-10 23:31:47 UTC,321,60.50,73.80
2019-11-10 23:32:13 UTC,322,59.60,77.00
2019-11-10 23:32:41 UTC,323,59.00,74.10
2019-11-10 23:33:11 UTC,324,59.40,79.80
2019-11-10 23:33:37 UTC,325,58.60,75.00
2019-11-10 23:34:03 UTC,326,57.70,74.20
2019-11-10 23:34:29 UTC,327,58.40,72.20
2019-11-10 23:34:54 UTC,328,57.90,75.50
2019-11-10 23:35:22 UTC,329,60.40,78.20
2019-11-10 23:35:51 UTC,330,58.50,73.70
2019-11-10 23:36:20 UTC,331,58.00,82.60
2019-11-10 23:36:46 UTC,332,60.70,77.00
2019-11-10 23:37:12 UTC,333,57.30,76.60
2019-11-10 23:37:37 UTC,334,59.60,75.30
2019-11-10 23:38:03 UTC,335,60.50,78.50
2019-11-10 23:38:28 UTC,336,58.20,72.10
2019-11-10 23:38:52 UTC,337,59.30,83.80
2019-11-10 23:39:17 UTC,338,59.80,80.40
2019-11-10 23:39:43 UTC,339,59.00,74.80
2019-11-10 23:40:08 UTC,340,58.80,71.50
2019-11-10 23:40:33 UTC,341,60.40,78.70
2019-11-10 23:40:59 UTC,342,59.60,74.70
2019-11-10 23:41:25 UTC,343,61.30,81.80
2019-11-10 23:41:50 UTC,344,58.30,78.30
2019-11-10 23:42:17 UTC,345,59.40,77.20
2019-11-10 23:42:42 UTC,346,60.20,76.40
2019-11-10 23:43:06 UTC,347,59.50,77.10
2019-11-10 23:43:31 UTC,348,60.80,81.70
2019-11-10 23:43:56 UTC,349,59.40,78.20
2019-11-10 23:44:21 UTC,350,60.20,85.40
2019-11-10 23:44:45 UTC,351,61.20,85.00
2019-11-10 23:45:11 UTC,352,61.00,79.40
2019-11-10 23:45:36 UTC,353,61.90,79.00
2019-11-10 23:46:02 UTC,354,57.10,70.80
2019-11-10 23:46:28 UTC,355,60.00,73.60
2019-11-10 23:46:53 UTC,356,62.00,75.20
2019-11-10 23:47:23 UTC,357,60.00,76.60
2019-11-10 23:47:48 UTC,358,60.20,78.70
2019-11-10 23:48:15 UTC,359,57.90,76.80
2019-11-10 23:48:41 UTC,360,60.90,77.20
2019-11-10 23:49:07 UTC,361,59.70,78.70
2019-11-10 23:49:38 UTC,362,58.50,79.60
2019-11-10 23:50:03 UTC,363,60.70,80.80
2019-11-10 23:50:29 UTC,364,58.00,75.80
2019-11-10 23:50:56 UTC,365,57.10,75.30
2019-11-10 23:51:20 UTC,366,60.10,74.20
2019-11-10 23:51:46 UTC,367,59.10,81.80
2019-11-10 23:52:13 UTC,368,59.40,76.50
2019-11-10 23:52:39 UTC,369,59.90,72.40
2019-11-10 23:53:05 UTC,370,58.60,73.00
2019-11-10 23:53:33 UTC,371,57.70,75.10
2019-11-10 23:53:59 UTC,372,58.70,72.50
2019-11-10 23:54:25 UTC,373,60.60,78.50
2019-11-10 23:54:51 UTC,374,59.90,74.60
2019-11-10 23:55:16 UTC,375,58.70,73.50
2019-11-10 23:55:40 UTC,376,60.70,75.60
2019-11-10 23:56:07 UTC,377,59.80,78.60
2019-11-10 23:56:31 UTC,378,58.20,76.70
2019-11-10 23:56:56 UTC,379,58.30,76.30
2019-11-10 23:57:21 UTC,380,58.70,74.80
2019-11-10 23:57:51 UTC,381,60.20,76.70
2019-11-10 23:58:16 UTC,382,60.80,81.40
2019-11-10 23:58:43 UTC,383,56.90,77.40
2019-11-10 23:59:13 UTC,384,58.50,83.00
2019-11-10 23:59:37 UTC,385,59.60,75.50
2019-11-11 00:00:02 UTC,386,59.00,76.90
2019-11-11 00:00:28 UTC,387,58.50,76.80
2019-11-11 00:00:57 UTC,388,58.80,74.10
2019-11-11 00:01:22 UTC,389,59.10,77.90
2019-11-11 00:01:47 UTC,390,57.50,76.50
2019-11-11 00:02:12 UTC,391,57.10,74.00
2019-11-11 00:02:39 UTC,392,59.30,81.30
2019-11-11 00:03:05 UTC,393,60.10,80.70
2019-11-11 00:03:34 UTC,394,59.70,85.50
2019-11-11 00:04:03 UTC,395,58.90,80.10
2019-11-11 00:04:29 UTC,396,58.60,75.10
2019-11-11 00:04:53 UTC,397,58.20,74.90
2019-11-11 00:05:19 UTC,398,60.00,77.70
2019-11-11 00:05:45 UTC,399,58.80,75.80
2019-11-11 00:06:10 UTC,400,58.40,76.10
2019-11-11 00:06:36 UTC,401,58.70,80.10
2019-11-11 00:07:03 UTC,402,59.80,80.80
2019-11-11 00:07:30 UTC,403,61.10,74.60
2019-11-11 00:07:58 UTC,404,59.00,77.50
2019-11-11 00:08:24 UTC,405,60.30,76.70
2019-11-11 00:08:49 UTC,406,58.60,73.30
2019-11-11 00:09:17 UTC,407,56.70,74.10
2019-11-11 00:09:42 UTC,408,57.60,75.50
2019-11-11 00:10:07 UTC,409,58.00,74.60
2019-11-11 00:10:35 UTC,410,60.20,81.80
2019-11-11 00:11:00 UTC,411,60.00,75.20
2019-11-11 00:11:26 UTC,412,59.40,77.70
2019-11-11 00:11:57 UTC,413,59.70,75.40
2019-11-11 00:12:22 UTC,414,58.90,76.40
2019-11-11 00:12:50 UTC,415,60.60,84.90
2019-11-11 00:13:16 UTC,416,58.60,77.40
2019-11-11 00:13:41 UTC,417,60.30,76.80
2019-11-11 00:14:11 UTC,418,59.30,78.10
2019-11-11 00:14:36 UTC,419,59.10,79.30
2019-11-11 00:15:00 UTC,420,58.80,79.70
2019-11-11 00:15:31 UTC,421,59.40,77.70
2019-11-11 00:15:56 UTC,422,59.40,80.60
2019-11-11 00:16:24 UTC,423,59.10,80.60
2019-11-11 00:16:54 UTC,424,60.30,83.50
2019-11-11 00:17:19 UTC,425,59.20,75.20
